LOC	VEH_SER_NO	INSP_COMT	TS_LOAD	FOUND_INSP_TEAM	RESP_INSP_TEAM	RESP_INSP_OPRUNT
17	AMZ845	Bquis beu bpotenti bmagna ba bcursus bvelit.	13:15.0	507		
17	AMZ845	Beget but.	13:47.1	507		
17	SYB619	Bante bid bposuere bfaucibus bsit ba ba bsem bnisl barcu.	13:48.8	629		
17	AMZ845	Beget beu ba bodio.	14:05.6	507		
17	GPJ498	Berat beu ba ba ba bfusce bconsequat bnec.	17:58.1	409		
17	UHP854	Bnisi but bet ba ba bin btempus bauctor bac bprimis.	18:04.4	209		
17	UHP854	Belit bad ba ba beni.	18:33.2	209		
17	EUL768	Bquis bac bvivamus bsenectus bper ba.	18:47.9	513		
17	CSM507	Bodio bin ba ba ba ba ba but bnascetur ba ba bad bvel but bmi.	18:57.8	209		
17	TUQ327	Belit bin bve ba belit ba bmagnis bad.	19:00.5	413		
17	GYI954	Burna bid bmi beros bnisl ba.	21:45.5	511		
17	HRY673	Bnunc beu ba beu.	22:03.9	629		
17	OSR174	Bante bve ba.	22:06.5	205	101	100
17	GYI954	Bdiam bet ba ba.	22:15.5	511		
17	AMZ845	Bamet bet ba.	22:36.3	507		
17	OSR174	Bquam bad ba ba bmi ba.	23:19.7	205		
17	VQD376	Bnibh bin.	23:24.0	507	411	400
17	SLP187	Bquis bat ba ba bin bve bin bmaecenas ba bvel.	23:47.3	517	505	500
17	VQD376	Beget but.	23:47.5	507		
17	ZYA587	Bnibh beu ba but btristique bdictum.	24:08.5	517		
17	VQD376	Bquam bid ba bturpis bduis ba but bquis ba bproin bnisl bdonec beu ba bid ba ba.	24:27.7	507		
17	VQD376	Bcras bin ba bligula ba ba bneque.	24:43.2	507		
17	JPU485	Belit bet beu ba ba.	24:44.1	409		
17	VQD376	Burna bid ba ba ba barcu btortor ba.	25:01.8	507		
17	MBP046	Beget bet ba ba baliquet ba but bsit ba bnullam ba.	25:02.9	517		
17	YTP390	Bamet bad ba ba bve ba bmetus bprimis bid ba.	25:23.5	513		
17	SLP187	Bnisl but ba bsemper ba bid bnam.	25:50.8	517	509	500
17	SLP187	Bduis bet ba.	26:34.3	517		
17	USD901	Barcu bet ba bquis.	26:44.1	409		
17	SLP187	Bnibh bmi ba ba bfacilisis baugue bet burna ba ba bnunc beu.	27:20.4	517		
17	SIW958	Bnisi bat ba ba ba ba.	27:46.6	409		
17	MQH836	Bnisl bve ba ba beni bante ba ba ba.	28:04.1	629		
17	SLP187	Beget bad.	28:05.6	517		
17	SLP187	Beget bet ba ba ba.	29:54.5	517	501	500
17	CVE258	Bpede bin bconubia bamet ba ba ba bnibh bet bac bdictum ba ba bad.	30:19.1	629		
17	CVE258	Bnibh bve ba ba.	30:37.6	629		
17	MGF879	Bnisl bve bante.	32:04.3	209		
17	MRI015	Beros bac ba ba bid bat blacus beu ba.	34:03.8	629		
17	HQD748	Bpede bad but ba bid bdiam bcras best bsapien.	34:36.5	509		
17	LEA891	Berat bat.	34:38.9	409		
17	MQH836	Belit bin ba ba ba bnunc bvelit ba bper.	35:00.2	517	501	500
17	QJP284	Bnibh but ba bnunc.	35:59.9	507		
17	QJP284	Bante bac ba ba ba benim bsit ba brutrum bad ba but bve bdis beni bamet bdiam.	36:17.7	507		
17	IXM739	Beros bmi ba bnulla ba berat bfusce ba ba ba ba ba beu.	36:28.9	513		
17	QJP284	Burna bet ba berat ba ba ba bsapien ba.	36:53.9	507		
17	AKC912	Bquis bad ba bprimis ba ba bmontes.	37:04.1	629		
17	QJP284	Borci beu ba bvel beros.	37:13.2	507		
17	QJP284	Bquam bet ba but blitora bet btortor bpurus.	37:26.6	507		
17	QJP284	Bnisl bat bin bdui bsed bac beget ba ba bnec ba ba ba bin.	37:53.8	507	413	400
17	BRL042	Bnisl bve bnatoque bvelit ba bmus bmauris bsemper bmi ba.	38:20.3	517		
17	AKC912	Beget beu.	38:32.0	629		
17	BRL042	Benim but bmi burna ba ba ba bvel bmagnis bdis ba bposuere bvarius.	38:56.6	517		
17	QJP284	Benim but.	39:13.4	507		
17	WXK853	Bnisl but ba bvel bfelis bpotenti bnec.	39:34.2	511		
17	SIW958	Bnisl beu ba bhac.	41:22.9	409		
17	SIW958	Borci bin ba.	41:53.5	409		
17	ALP937	Bcras bac ba ba bdapibus ba.	42:17.6	629		
17	JYI091	Bnisl bet.	42:19.4	629		
17	CSD174	Bodio bet.	42:22.5	629		
17	VGZ416	Bpede bad ba ba ba btristique but ba ba bnisl ba burna.	42:32.3	107		
17	CSD174	Bdiam bid ba ba ba ba ba.	42:55.3	629		
17	CSD174	Bnisl bmi.	43:22.4	629		
17	CQU695	Bante bin ba ba ba.	43:56.9	205		
17	TPG078	Bdiam bmi ba ba bnon bamet ba bproin ba bquam bmassa.	44:58.0	517		
17	CQU695	Bante but ba bdonec bproin beu ba belit ba ba bhac best btempor.	45:34.2	205	101	100
17	RCF947	Bquis bat.	47:00.1	629		
17	IXM739	Berat bad ba bac ba.	47:06.3	513		
17	RCF947	Bnisl bad.	47:30.8	629		
17	QFW209	Borci bmi.	47:34.7	209		
17	RCF947	Barcu bve ba bfacilisis bnibh but ba bvel ba bsed ba ba.	47:53.6	629		
17	RCF947	Bamet bid bcras bcum bsed bvitae bnisi ba ba ba.	48:17.0	629		
17	PGY640	Borci bet bve bnibh ba bvel bamet.	48:22.7	507		
17	QFW209	Barcu beu ba ba bnon bnisi bduis ba.	48:29.3	209		
17	RCF947	Burna bet but bnisi bcras best ba ba ba ba bve bvitae bin ba ba borci.	48:36.0	629		
17	PGY640	Bnisl bac burna bdiam ba.	48:40.8	507		
17	QFW209	Barcu bat bad ba ba beu bat ba bjusto.	49:01.9	209		
17	IQS845	Bante bmi ba bac bante bvel ba ba.	49:03.7	629		
17	PGY640	Bnisi bin bet bhac ba bad btincidunt bornare bad bauctor ba bfermentum bvel ba ba.	49:08.3	507		
17	MRI015	Borci bmi bin bve best ba bsed ba bnetus ba bsit bsed baugue bvitae bid beu bvolutpat ba.	50:00.7	517	309	300
17	OSR174	Bante but ba bper ba ba bultricies binteger ba.	50:03.3	409		
17	SZP362	Bpede bve bpede bsit ba bcum bante.	50:14.8	209		
17	SOU593	Barcu bad bquam ba bmagnis bpede ba ba but ba ba ba bnon.	50:19.1	511		
17	OSR174	Benim bmi ba bdiam beros.	50:28.0	409		
17	SOU593	Beros bac ba bdui bet bclass bmauris ba bquis.	50:54.6	511		
17	OSR174	Bcras bid ba betiam ba bleo bdis.	51:03.4	409		
17	SOU593	Bante beu ba ba ba bve.	51:25.4	511		
17	RIW219	Bamet bin bid ba ba bac ba bvel bad bante best bnam.	51:28.4	107		
17	OSR174	Borci bin ba ba ba ba blacus ba.	51:35.7	409		
17	DTP539	Barcu bid bmi ba ba ba blitora bper ba begestas.	52:04.5	629		
17	CQU695	Bcras bve ba bsodales.	52:21.5	409		
17	RIW219	Borci bid but bsenectus ba bmus.	52:49.4	107		
17	TPG078	Beros bin.	52:58.3	517		
17	WBH162	Bcras bac.	53:03.2	409		
17	PGY640	Burna bet ba ba bin bad bnon.	53:10.2	507		
17	JPU485	Bnunc bet.	53:48.9	413		
17	IXM739	Bamet bve ba bdis ba ba ba bpenatibus ba bve bfermentum bneque bet ba.	54:51.1	513		
17	EUL768	Burna bmi ba ba bnibh ba bvitae beros.	55:47.1	517		
17	RIW219	Bnibh bet.	56:13.1	107		
17	TQL981	Berat beu bac bnam bad.	56:21.0	629		
17	YTP390	Bcras bac.	56:26.8	517		
17	TQL981	Bcras bmi.	57:04.2	629		
17	TQL981	Bodio bin begestas bnulla ba bsed ba bin btaciti ba btempor ba.	57:38.2	629		
17	BIP389	Bquis but bvivamus betiam borci bnam ba ba bid bleo bsit.	58:42.0	209		
17	BIP389	Bcras bac beget ba ba ba bconubia bsem ba.	59:24.0	209		
17	RIW219	Borci bat ba bhac bnetus.	59:39.7	107		
17	BIP389	Bante bad ba.	00:37.1	209		
17	ZYA587	Bduis but ba bve bcum.	04:03.6	629		
17	CQU695	Bante bet bac ba ba ba ba brutrum ba ba.	04:11.3	409		
17	FIX581	Bamet bac ba bmagna.	04:14.4	509		
17	FIX581	Bcras bet ba.	06:26.7	509		
17	FIX581	Bquam bat ba bet ba bsed.	06:46.5	209		
17	IBA235	Bquis bac beget bcongue ba bsenectus ba best.	07:04.0	629		
17	EJO928	Bodio bve ba bsit bnibh ba bvelit bet bnam.	07:12.1	511		
17	DVM139	Belit bid ba benim bvarius bdui ba bet blibero.	07:34.8	205		
17	XGW598	Burna bet ba bornare bnascetur bid bsed ba baenean bcursus.	08:54.6	629		
17	XGW598	Bnisi beu blacinia bquis ba.	09:09.7	629		
17	FIX581	Bnisi bet bat bipsum bac.	09:29.5	509		
17	UHP854	Benim bin ba bquam ba btincidunt bvitae bat.	09:52.9	507	411	400
17	CXD285	Bnibh bac bad betiam ba ba bporta ba bconvallis ba bat bleo bjusto.	10:05.7	607		
17	UHP854	Beros bin ba bper bconsequat baptent bdis bat.	10:19.5	507		
17	FIX581	Bamet bat burna ba bsapien bfringilla.	10:22.6	509		
17	UHP854	Bdiam bin ba.	10:37.8	507		
17	UHP854	Barcu bet ba ba ba bsed bid.	10:51.9	507		
17	UHP854	Bduis beu bet beros.	11:09.2	507		
17	WBH162	Barcu beu bconubia ba bmetus bdui bhac beu bmauris ba bporttitor.	11:26.5	409		
17	UHP854	Belit bad ba bat bsem bat bporta ba ba.	11:27.0	507		
17	WBH162	Bquis bet ba bad best ba bsit.	11:51.9	409		
17	UHP854	Borci bid ba bvel ba best ba.	11:54.6	507		
17	WBH162	Berat beu baliquam benim ba bmassa bsollicitudin borci bornare bhac ba.	12:20.0	409		
17	FHL057	Bquam bid bpede berat ba bsodales bdis.	13:04.2	629		
17	ELJ539	Beros bve barcu btempor bvitae bnec barcu ba.	13:51.5	209		
17	UHP854	Bpede bid.	14:02.5	507		
17	IBA235	Beget bmi ba bin ba bat bid beni bcongue bvitae ba bac bet best ba barcu ba ba ba bultricies.	15:55.0	517	413	400
17	IBA235	Benim bac ba.	16:35.1	517	503	500
17	UHP854	Beget bac ba ba bid ba ba bat bnisl.	16:44.1	507		
17	FIX581	Berat bmi ba ba ba bac ba bmi.	16:47.3	509		
17	UHP854	Bante bin.	17:08.6	507		
17	UHP854	Bpede bat ba ba ba bgravida.	17:27.1	507		
17	AKC912	Bante bmi.	17:32.6	517		
17	FIX581	Bdiam bat ba ba.	18:07.9	509		
17	AKC912	Bdiam beu bet bdonec.	18:25.7	517	409	400
17	IXM739	Barcu but beu bmassa beu bauctor.	19:16.8	517		
17	UIS846	Bnisi bmi ba ba bve.	20:32.2	107		
17	MVW427	Bnunc bat bcommodo bfusce bnisi but ba baugue bad.	20:45.1	513		
17	IXM739	Bquam but ba bet brutrum barcu bve ba bet bsapien.	21:02.0	517		
17	GPJ498	Borci bat.	22:02.0	409		
17	MBP046	Berat bat ba bporta ba ba belementum bnibh bjusto bet ba.	22:03.6	629		
17	IFP328	Benim bid.	22:23.5	209		
17	UIS846	Burna but bac ba ba ba bfelis.	22:45.8	107		
17	MBP046	Bduis bac ba bnec bpurus ba.	22:48.8	629		
17	DKW659	Bante bet ba bcras ba ba bve.	23:04.0	209		
17	AMZ845	Bante bad bat.	24:40.2	511		
17	AMZ845	Beros bve.	25:07.4	511		
17	HQD748	Beros bat ba ba ba bleo ba.	25:17.9	513		
17	AMZ845	Bodio bad ba ba but bcras.	25:44.9	511		
17	UIS846	Beget bad ba ba bet ba.	25:59.3	107		
17	CSM507	Bnunc bve bac bmi bat bsuscipit bfelis ba.	26:04.0	507		
17	CSM507	Beros bat ba ba bnibh barcu ba ba bin ba ba.	26:22.2	507		
17	WXK853	Berat bat ba bcum ba bamet bleo bid bpharetra ba ba.	26:23.3	515		
17	CNZ205	Bquis bat ba ba ba ba bat bsem ba ba.	26:30.1	629		
17	CSM507	Bnunc bat ba bmi ba bvelit bet.	26:41.4	507		
17	AMZ845	Benim bve ba bat bnam bid betiam ba bquam bcum.	26:54.9	511		
17	CSM507	Borci bin ba bac.	27:00.1	507		
17	CSM507	Borci bat.	27:26.6	507		
17	CSM507	Bnisi bat.	28:16.7	507	403	400
17	MBP046	Bduis bad ba.	28:29.9	515		
17	TYA561	Bodio bin ba blorem ba bcras but.	29:22.2	409		
17	FIX581	Belit bmi beu bultrices ba ba ba ba best ba biaculis.	29:37.1	509		
17	TYA561	Burna bin ba bdui.	29:41.7	409		
17	VQD376	Bquam beu ba bpenatibus bnisl bad ba ba ba bat blectus.	30:03.3	511		
17	DKW659	Bdiam bid ba ba bpretium ba bauctor ba ba.	30:26.1	209		
17	CSM507	Bnisi beu.	30:48.2	507		
17	DKW659	Bamet bve ba.	30:57.5	209		
17	JPU485	Bante bat.	31:08.9	209		
17	CQU695	Bdiam bid ba ba ba bmorbi ba bcum best ba ba.	31:11.1	413		
17	HQD748	Bquam bin ba but bsed bvel bornare bcubilia beros ba ba.	31:16.9	513		
17	AKC912	Belit bac ba.	34:06.5	517		
17	OTS758	Bnibh bad ba.	34:17.9	205		
17	TCS146	Barcu bac ba ba ba but bsit blaoreet bvulputate bante bvelit bad bhabitasse.	34:20.9	607		
17	UIS846	Burna bet.	34:31.1	107		
17	TCS146	Beros bin bet beros.	34:45.9	607		
17	TCS146	Beget bid.	35:14.5	607		
17	TCS146	Borci bid ba ba ba bconubia bmauris beleifend bet bsit but binteger.	35:33.9	607		
17	LEA891	Bante beu ba ba ba ba bat bmontes bcras bdui ba beni.	35:36.4	209		
17	HQD748	Bamet bin ba ba bvitae bnec bante bduis bper.	36:15.0	513		
17	VQD376	Belit beu bet belit ba ba ba beget.	36:21.3	511		
17	TCS146	Barcu bve.	36:24.0	607		
17	TCS146	Bcras bat ba burna ba.	37:01.9	607		
17	BRL042	Bdiam beu ba ba ba bnetus bnulla bad ba.	37:03.5	629		
17	PRA475	Bpede bet ba benim ba bad bid bat ba bvitae ba ba beget.	37:13.5	173		
17	JPU485	Bodio bmi ba best bduis berat ba ba ba but.	37:29.9	209		
17	DVM139	Bnisi but baliquet.	38:04.3	409		
17	TCS146	Bduis bad ba bid btempus bmassa ba benim ba ba beleifend bpede.	38:04.9	607		
17	ZHB578	Bdiam but ba beu bnam bpotenti bin ba bat.	38:10.1	513		
17	BRL042	Beget but beuismod ba bnon ba ba.	38:13.5	629		
17	DVM139	Berat bin ba ba bhymenaeos bat ba ba bet ba bnam ba ba ba.	38:29.5	409		
17	DVM139	Belit bad ba bnon bhac bamet ba ba but bdictum.	39:15.1	409		
17	DVM139	Bquam bad ba bmi bhac best bmagna ba.	39:40.8	409		
17	DVM139	Barcu bad.	40:02.8	409		
17	WBH162	Berat bve but bmi bleo bvenenatis bsociis but.	40:04.1	413		
17	DVM139	Bdiam bad bac beni ba.	40:33.9	409		
17	HMX073	Bcras bac bmi ba bin borci bad bve ba ba.	40:44.4	629		
17	DVM139	Bdiam bat bmi ba bnam ba bcum.	41:03.4	409		
17	ZHB578	Bquis bve bac bnon.	41:13.2	513		
17	LEA891	Bamet beu.	41:48.2	209		
17	LEA891	Beros but ba bdui ba ba bfeugiat ba.	42:30.4	209		
17	QFW209	Bpede bmi berat beros bprimis bnon betiam beleifend blacus.	42:37.1	507	411	400
17	HMX073	Bante bid ba burna bturpis ba bac ba bet bdis.	42:55.4	629		
17	LEA891	Belit beu ba ba.	42:59.5	209		
17	QFW209	Bnisi beu bviverra ba best bgravida bat ba bdolor ba ba beu ba ba.	43:10.1	507		
17	QFW209	Beros bat bnibh bac bat best ba ba ba bsem ba bac.	43:29.7	507		
17	QFW209	Bquam beu ba blorem barcu bnulla bvel ba ba bvarius ba.	43:51.2	507		
17	HMX073	Beros bac ba baptent.	43:54.7	629		
17	LEA891	Belit beu ba bad ba bprimis bnulla ba ba ba ba beu bquam btellus.	44:00.4	209		
17	KQN543	Berat bid ba bmetus bvarius ba.	44:21.2	629		
17	HMX073	Bnunc bve bad blacus.	44:46.6	629		
17	GPJ498	Barcu bad ba bligula bhendrerit bquisque ba baenean bnetus ba ba bet.	45:15.9	409		
17	GPJ498	Bante beu ba bnulla ba bdolor ba bquis ba ba ba beu ba.	45:46.4	409		
17	GPJ498	Bduis but bvivamus bsociosqu bnec ba bluctus.	46:12.5	409		
17	QFW209	Benim bid ba bnisi bad ba bcras bauctor bnon.	46:14.0	507		
17	GPJ498	Bnibh bmi.	46:26.7	409		
17	HMX073	Berat bet.	47:19.3	629		
17	ZHB578	Bnibh bmi bve bleo bdis bsociis bnon.	47:21.6	513		
17	HMX073	Bodio bve bid bsed bcum.	47:57.7	629		
17	TPG078	Benim bat but beros bnibh bnetus bid ba ba bve bat.	49:03.5	629		
17	HMX073	Bnisl beu bin ba btempus bdui ba bcum bnostra ba bpulvinar ba bnam bmauris.	49:03.7	629		
17	PRA475	Beget but ba ba ba bvenenatis ba bnisl bdiam bmontes ba ba.	49:10.9	509		
17	HMX073	Bamet beu ba bcum baugue ba ba beu beni bdis benim bduis bsemper ba bpellentesque bnec.	49:54.0	629		
17	YPV702	Berat but.	50:36.7	517		
17	ACM236	Burna bac ba ba bpurus bcongue ba bcras bac ba bultrices ba bcum.	51:01.2	515		
17	YPV702	Bnisl beu ba bvel benim ba.	51:23.8	517	509	500
17	ACM236	Bcras bve bpede bdui ba ba ba ba bve ba bnunc ba ba.	51:24.6	515		
17	UBJ603	Bpede bmi ba ba bodio bid but bduis.	51:50.1	409		
17	UBJ603	Bdiam bmi beu bve.	52:12.2	409		
17	TPG078	Bquam bin bmi bad ba ba bin bnon bproin bat bconsequat bneque bin bornare.	52:55.8	517		
17	NUR218	Borci bac ba ba borci bmi ba ba bhymenaeos ba bamet ba bnam brutrum.	53:13.7	409		
17	QJP284	Bquam bet ba.	53:34.9	511		
17	TPG078	Bnunc beu ba ba bet ba.	54:00.8	517	501	500
17	QJP284	Benim bet.	54:13.0	511		
17	HMX073	Bquam bat.	55:15.3	629		
17	FIX581	Beget bat.	55:23.8	513		
17	SLP187	Bodio bid ba bmagna bdui bdis ba.	55:42.8	629		
17	SLP187	Borci bmi ba ba bet ba ba bmi bante ba.	56:45.0	629		
17	SLP187	Bnisi beu but ba bad ba.	57:20.0	629		
17	SLP187	Bdiam beu bve ba ba.	58:02.8	629		
17	EUL768	Beros bin ba bdui bpurus bac bvarius ba.	58:03.3	629		
17	SLP187	Bodio but ba ba ba.	58:32.4	629		
17	JYL728	Bduis bet.	59:27.6	409		
17	SLP187	Berat beu ba ba bquam ba bneque beget.	59:35.8	629		
17	JYL728	Bquis bid ba bad.	59:48.0	409		
17	SLP187	Beros bid ba bsed ba bneque.	59:57.1	629		
17	SLP187	Benim bat.	00:20.1	629		
17	SLP187	Bcras beu bin but binterdum ba ba.	00:38.9	629		
17	SLP187	Belit beu ba bmi belit ba ba bfames.	01:02.0	629		
17	XPR275	Bante bet blacinia ba brutrum bsit ba bleo.	01:03.9	629		
17	GYI954	Bduis bmi ba ba bnetus ba beget ba.	07:05.3	629		
17	SYB619	Bquam bmi.	09:32.3	607		
17	DVM139	Bquam bac ba bdolor.	10:28.0	413		
17	YTP390	Borci bet bac bquam ba bporta.	13:03.7	629		
17	FHL057	Beget bmi ba bin ba bsed bleo bid ba bnam bquis.	18:56.8	629		
17	FHL057	Bodio beu ba bid bquis bduis bdui.	19:33.4	629		
17	FHL057	Bnisl beu ba bproin.	20:12.5	629	205	200
17	FHL057	Bante bac bat ba ba.	20:51.4	629	205	200
17	FHL057	Beget bmi ba bid ba ba bvel.	21:22.2	629		
17	TUQ327	Bcras bve.	24:12.1	107		
17	KSP816	Burna bac ba ba bhac ba bvel brisus ba ba.	29:38.5	205	101	100
17	SZP362	Bnibh bin ba bac ba ba bante bdis bnam bve bet.	30:21.9	507		
17	SZP362	Burna but bve bmassa ba ba bmagna.	30:52.7	507		
17	OSR174	Beros bve.	31:02.3	209		
17	KSP816	Bdiam bad bat bnullam beros bid.	31:15.5	205		
17	SZP362	Berat bac ba ba btortor bnam ba bnascetur beros bat ba.	31:27.8	507	401	400
17	SZP362	Berat bin bid bmi.	31:49.3	507		
17	MVW427	Bcras bat ba bid ba ba ba.	31:51.3	517		
17	SZP362	Bnibh bad ba bac bmontes.	32:15.2	507		
17	SZP362	Bduis bid.	32:29.5	507		
17	SZP362	Bnisl bet beros bnec bve bposuere bnulla bante bsit ba bpenatibus ba bet bsit bmetus.	34:20.3	507		
17	XPR275	Bnisl bve.	36:32.5	517		
17	TUQ327	Bquam bin ba bnec bporta ba ba bve beros.	36:43.3	509		
17	YTP390	Berat bet.	37:07.9	517		
17	FIX581	Bodio bve bad bin ba ba.	37:14.6	513		
17	IBA235	Bcras bve ba bleo bcurae bet.	37:28.7	629		
17	LVP764	Beros bet bmi ba ba ba but bmi ba ba bad.	37:54.2	205		
17	TUQ327	Bamet bmi ba bat bmollis blacus beu.	37:55.1	509		
17	SZP362	Beget but.	38:11.1	507		
17	SZP362	Bdiam but ba bcurae bfacilisis bsed but bid ba bquam bid ba bligula bac bplatea ba ba.	38:56.9	507		
17	OTS758	Bnisl bid barcu.	39:39.2	409		
17	TUQ327	Bnisi bat ba ba.	39:48.1	509		
17	FIX581	Belit beu ba bmus bnibh berat ba ba but bcras.	40:03.4	513		
17	QFW209	Bnunc bet ba bsed ba bvel.	41:06.8	507		
17	AHO963	Borci bid ba ba bin barcu beget bcum beni but bnatoque bsuscipit bhac ba ba.	42:29.3	107		
17	PGY640	Bpede bmi ba best beni bac bsapien bvolutpat.	44:15.8	511		
17	PGY640	Borci bmi beu bante ba ba bridiculus bsed bnec bad ba bet.	44:40.4	511		
17	NUR218	Bquis but ba ba bve ba bin bnam but bid.	46:49.1	409		
17	SVP127	Bpede bmi bve.	47:52.0	507		
17	HQD748	Bpede bve ba.	48:09.5	517		
17	SVP127	Bpede bat ba bmattis ba bnullam.	48:17.2	507		
17	JBQ468	Borci bad ba ba bsem berat beros bnon bper.	48:41.1	205		
17	SVP127	Bdiam beu but.	48:43.1	507		
17	SVP127	Bduis bid ba ba ba ba ba ba ba bleo ba ba best.	49:11.2	507	403	400
17	SVP127	Bnibh bet bcras borci bid ba bneque beni beros ba.	49:54.0	507		
17	WBH162	Beget bet.	50:04.1	209		
17	SVP127	Barcu bve bad ba bhac bad ba bat.	50:16.9	507		
17	SVP127	Bpede bid ba bamet ba ba.	50:33.5	507		
17	SVP127	Barcu bve.	50:54.5	507		
17	WBH162	Bcras bad ba ba bin ba ba ba bnascetur.	50:59.3	209		
17	SVP127	Bodio bat.	51:11.9	507		
17	LVP764	Berat beu.	51:12.0	409		
17	IQS845	Borci bid ba bsed blorem bdiam bcurae bconsectetuer bquam bhac.	51:29.6	629		
17	IQS845	Bnunc but ba bad ba bvitae beros borci bper.	51:59.1	629		
17	IQS845	Burna bad bin bsit bcum but bdiam bad ba berat ba bneque bimperdiet.	52:17.7	629		
17	XWK825	Burna bmi barcu bmattis ba ba belit ba.	52:22.2	409		
17	XWK825	Berat bve but.	52:46.3	409		
17	XWK825	Berat bve ba ba ba bhac.	53:09.6	409		
17	SVP127	Bduis beu ba beu btellus.	53:13.0	507		
17	SVP127	Bcras bmi ba bplatea ba.	53:29.5	507		
17	SVP127	Bpede beu.	53:54.0	507		
17	GPJ498	Barcu bmi ba ba beros ba ba ba bblandit ba bmollis ba ba.	54:01.0	413		
17	GPJ498	Beros bmi bve ba bvelit bmollis bad ba betiam ba bfermentum ba bpede.	54:28.6	413		
17	TPJ583	Bquam beu bve bid bin bet bfaucibus.	54:47.6	205	101	100
17	GPJ498	Bante bin.	54:53.3	413		
17	WXK853	Bante bet ba bodio bornare bdui ba baccumsan bpellentesque beget ba ba.	58:03.4	629		
17	WXK853	Berat bad ba but bvehicula bdonec.	58:47.3	629		
17	MQH836	Bpede bad ba bdui ba.	59:26.4	629		
17	ELJ539	Bnisi bet but ba ba ba ba bmi bduis.	59:44.1	509		
17	KSP816	Bduis bad ba bsit bsodales but ba bmus ba bsed bmi begestas bnisl ba.	59:53.6	409		
17	QVP853	Beget bve ba ba ba ba.	00:19.3	205	101	100
17	ELJ539	Borci bve but bac.	00:27.8	509		
17	SVP127	Belit but ba bmus bdui bsociis ba ba ba ba.	00:45.5	507		
17	QVP853	Borci but bve best bet bplatea ba ba.	01:01.2	205		
17	HRY673	Belit bin bid bcum ba belit ba.	01:22.7	629		
17	ELJ539	Bante bac ba bat bin ba.	01:38.5	509		
17	UHP854	Bnisl beu ba ba bmattis.	02:01.1	511		
17	MGF879	Bodio bin ba.	02:09.6	513		
17	UHP854	Benim bid ba ba ba bvenenatis benim bac ba beni.	02:28.9	511		
17	HRY673	Bante bid bnonummy ba bdonec barcu.	02:52.8	629		
17	UHP854	Bante bad.	03:05.2	511		
17	HRY673	Bnunc bad bve bpulvinar ba bper bpede ba ba.	03:22.6	629		
17	ZHB578	Bnibh but ba bnulla ba ba ba.	03:44.5	517		
17	UBJ603	Bamet bid ba bhac.	03:45.9	413		
17	UHP854	Bante bat barcu.	03:52.4	511		
17	UHP854	Bduis beu ba ba best.	04:24.9	511		
17	OTX594	Bnisi beu.	05:53.8	409		
17	AJF195	Bamet bet.	06:08.6	409		
17	OTX594	Bodio bin ba bneque ba bconsectetuer.	06:15.1	409		
17	OTX594	Bcras bad.	06:44.3	409		
17	MGF879	Beget bet bquis bmi bat.	07:51.0	513		
17	MGF879	Bquam bve ba bid ba bplatea bhac bcum bporta ba.	08:27.8	513	209	200
17	MRI015	Bante bin bac bleo bjusto ba.	10:19.5	629		
17	DKW659	Bpede bet ba bporta bsapien ba bin ba bin bac.	10:38.0	507	403	400
17	DKW659	Beget beu ba bornare bamet ba bvel bante.	11:08.2	507	401	400
17	MRI015	Barcu bin ba ba.	11:13.2	629		
17	DKW659	Belit bin ba ba bdui.	11:25.6	507		
17	DKW659	Bnunc bac bet bvitae ba bdis ba bdonec bin.	11:50.4	507		
17	HMJ710	Bquis bve ba ba ba.	13:03.5	629		
17	DVM139	Beros beu ba ba ba ba ba bdignissim.	13:33.9	209		
17	XWK825	Burna beu.	13:45.0	409		
17	PRA475	Bamet bmi.	14:24.8	513		
17	IFP328	Bpede bet ba bdolor bleo bquam berat bsed but bcras bmattis ba but.	15:12.5	509		
17	PRA475	Bnisl but.	15:42.2	513		
17	ZHB578	Bpede bin ba beu bet beros bmus bdis ba.	15:44.1	517		
17	QJP284	Berat bid bet ba bcras bin ba burna bmus ba ba bneque barcu bfusce.	15:47.2	515		400
17	CSM507	Bnisl bat ba bsit bjusto bauctor ba bmontes.	15:48.5	511		
17	IFP328	Bnisi bad bmi bjusto.	15:49.4	509		
17	FIX581	Bduis bmi bet bquam beget.	16:47.6	517		
17	CSM507	Bodio beu ba.	16:48.2	511		
17	FIX581	Belit bac ba.	18:13.8	517		
17	LVP764	Bnisl bin ba bcum ba bvelit bet ba bneque bmattis ba.	18:17.4	409		
17	GPJ498	Bquam bmi bfeugiat bjusto barcu bad ba bhac blectus bpede.	18:52.0	209		
17	PRA475	Bodio bmi ba bnunc bve bat bsit.	19:02.5	513	209	200
17	SOU593	Bnunc bac ba ba bnunc bmi.	19:03.5	629		
17	WTB963	Berat beu ba but ba bsemper beleifend bvarius ba ba bcum bmorbi.	19:24.0	205	101	100
17	PRA475	Bdiam bid ba bid bet ba.	20:09.8	513		
17	LEA891	Bnibh beu ba blorem bnibh ba bclass bconvallis bnec bdis bat bnon.	20:43.8	507		
17	LEA891	Bpede but ba bsem bmalesuada btortor bin ba beni ba bper.	21:04.2	507		
17	LEA891	Bamet bve bid blorem.	21:25.6	507		
17	LEA891	Bnisi bmi ba ba bsenectus bnisi bve bid.	21:46.4	507		
